input	group	bin_idx_orig	bin_name	modeled_in_input	in_modeled_union	signal
cicero	pos	2294310	chr6:32984000-32985000	0	1	0
cicero	pos	2294311	chr6:32985000-32986000	0	1	0
cicero	pos	2294574	chr6:33248000-33249000	0	1	0
cicero	pos	2294605	chr6:33279000-33280000	0	0	0
cicero	pos	2294606	chr6:33280000-33281000	0	0	0
cicero	pos	2294625	chr6:33299000-33300000	0	1	0
cicero	pos	2294717	chr6:33391000-33392000	0	1	0
cicero	pos	2294751	chr6:33425000-33426000	0	1	0
cicero	pos	2294752	chr6:33426000-33427000	1	1	1
cicero	pos	2294911	chr6:33585000-33586000	1	1	3.34835
cicero	pos	2295026	chr6:33700000-33701000	1	1	1
cicero	pos	2295028	chr6:33702000-33703000	1	1	2.22713
cicero	pos	2295094	chr6:33768000-33769000	1	1	1
cicero	pos	2295294	chr6:33968000-33969000	0	0	0
cicero	pos	2295480	chr6:34154000-34155000	1	1	2.14387
cicero	pos	2295481	chr6:34155000-34156000	0	1	0
cicero	pos	2295489	chr6:34163000-34164000	0	1	0
cicero	pos	2295490	chr6:34164000-34165000	1	1	1
cicero	pos	2295522	chr6:34196000-34197000	1	1	5.14182
cicero	pos	2295574	chr6:34248000-34249000	1	1	1
cicero	pos	2295575	chr6:34249000-34250000	1	1	3.00376
cicero	pos	2295785	chr6:34459000-34460000	0	0	0
cicero	pos	2295786	chr6:34460000-34461000	1	1	1
cicero	pos	2296472	chr6:35146000-35147000	1	1	1
cicero	pos	2296531	chr6:35205000-35206000	1	1	1
cicero	pos	2296567	chr6:35241000-35242000	1	1	2
cicero	pos	2296878	chr6:35552000-35553000	1	1	1
cicero	pos	2297062	chr6:35736000-35737000	0	1	0
cicero	pos	2297449	chr6:36123000-36124000	1	1	1
cicero	pos	2297450	chr6:36124000-36125000	1	1	1
cicero	pos	2297628	chr6:36302000-36303000	1	1	2.82535
cicero	pos	2297666	chr6:36340000-36341000	1	1	1
cicero	pos	2297667	chr6:36341000-36342000	1	1	1
cicero	pos	2297941	chr6:36615000-36616000	0	1	0
cicero	pos	2297949	chr6:36623000-36624000	1	1	2.92315
cicero	pos	2298050	chr6:36724000-36725000	1	1	1
cicero	pos	2298085	chr6:36759000-36760000	1	1	2.215
cicero	pos	2298092	chr6:36766000-36767000	1	1	2
cicero	pos	2298108	chr6:36782000-36783000	1	1	3.37788
cicero	pos	2298109	chr6:36783000-36784000	1	1	1
cicero	pos	2298211	chr6:36885000-36886000	1	1	5.8967
cicero	pos	2298212	chr6:36886000-36887000	1	1	2.06943
cicero	pos	2298344	chr6:37018000-37019000	1	1	5.71762
cicero	pos	2298536	chr6:37210000-37211000	0	0	0
cicero	pos	2298651	chr6:37325000-37326000	1	1	5.71674
cicero	pos	2298652	chr6:37326000-37327000	1	1	1
cicero	pos	2298810	chr6:37484000-37485000	1	1	2.49733
cicero	pos	2298980	chr6:37654000-37655000	0	1	0
cicero	pos	2299018	chr6:37692000-37693000	1	1	2.11062
cicero	pos	2299338	chr6:38012000-38013000	0	1	0
cicero	pos	2299819	chr6:38493000-38494000	0	1	0
cicero	pos	2299820	chr6:38494000-38495000	0	1	0
cicero	pos	2300099	chr6:38773000-38774000	1	1	2
cicero	pos	2300198	chr6:38872000-38873000	0	1	0
cicero	pos	2300329	chr6:39003000-39004000	0	1	0
cicero	pos	2300355	chr6:39029000-39030000	0	1	0
cicero	pos	2300492	chr6:39166000-39167000	1	1	1
cicero	pos	2300555	chr6:39229000-39230000	1	1	1
cicero	pos	2300688	chr6:39362000-39363000	1	1	1
cicero	pos	2300703	chr6:39377000-39378000	0	1	0
cicero	pos	2301191	chr6:39865000-39866000	1	1	1
cicero	pos	2301913	chr6:40587000-40588000	0	1	0
cicero	pos	2302150	chr6:40824000-40825000	0	0	0
cicero	pos	2302354	chr6:41028000-41029000	1	1	5
cicero	pos	2302392	chr6:41066000-41067000	0	1	0
cicero	pos	2302393	chr6:41067000-41068000	0	1	0
cicero	pos	2302644	chr6:41318000-41319000	1	1	1
cicero	pos	2302645	chr6:41319000-41320000	1	1	1
cicero	pos	2302693	chr6:41367000-41368000	1	1	1
cicero	pos	2302694	chr6:41368000-41369000	0	0	0
cicero	pos	2302695	chr6:41369000-41370000	1	1	3.0967
cicero	pos	2302918	chr6:41592000-41593000	1	1	1
cicero	pos	2302929	chr6:41603000-41604000	1	1	2
cicero	pos	2303009	chr6:41683000-41684000	1	1	3.28486
cicero	pos	2303031	chr6:41705000-41706000	1	1	1
cicero	pos	2303032	chr6:41706000-41707000	1	1	3.68058
cicero	pos	2303061	chr6:41735000-41736000	1	1	1
cicero	pos	2303101	chr6:41775000-41776000	1	1	2
cicero	pos	2303102	chr6:41776000-41777000	1	1	1
cicero	pos	2303105	chr6:41779000-41780000	1	1	1
cicero	pos	2303106	chr6:41780000-41781000	1	1	4.93947
cicero	pos	2303113	chr6:41787000-41788000	1	1	4.62154
cicero	pos	2303247	chr6:41921000-41922000	1	1	10.9605
cicero	pos	2303492	chr6:42166000-42167000	1	1	1
cicero	pos	2303540	chr6:42214000-42215000	0	1	0
cicero	pos	2303541	chr6:42215000-42216000	0	1	0
cicero	pos	2303858	chr6:42532000-42533000	0	1	0
cicero	pos	2303873	chr6:42547000-42548000	1	1	3.31013
cicero	pos	2304052	chr6:42726000-42727000	1	1	2
cicero	pos	2304203	chr6:42877000-42878000	1	1	1
cicero	pos	2304469	chr6:43143000-43144000	1	1	3.00739
cicero	pos	2304555	chr6:43229000-43230000	1	1	1
cicero	pos	2304780	chr6:43454000-43455000	1	1	5.94629
cicero	pos	2304832	chr6:43506000-43507000	1	1	1
cicero	pos	2304833	chr6:43507000-43508000	1	1	1
cicero	pos	2304934	chr6:43608000-43609000	0	1	0
cicero	pos	2304993	chr6:43667000-43668000	0	1	0
cicero	pos	2305049	chr6:43723000-43724000	0	0	0
cicero	pos	2305050	chr6:43724000-43725000	1	1	2.17447
cicero	pos	2305084	chr6:43758000-43759000	0	1	0
cicero	pos	2305095	chr6:43769000-43770000	1	1	4.25661
cicero	pos	2305100	chr6:43774000-43775000	1	1	4.64636
cicero	pos	2305101	chr6:43775000-43776000	1	1	1
cicero	pos	2305164	chr6:43838000-43839000	1	1	1
cicero	pos	2305426	chr6:44100000-44101000	1	1	2.69864
cicero	pos	2305477	chr6:44151000-44152000	1	1	1
cicero	pos	2305478	chr6:44152000-44153000	1	1	9.06176
cicero	pos	2305498	chr6:44172000-44173000	1	1	1
cicero	pos	2305499	chr6:44173000-44174000	1	1	4.53443
cicero	pos	2305547	chr6:44221000-44222000	1	1	6.04651
cicero	pos	2305563	chr6:44237000-44238000	1	1	1
cicero	pos	2305564	chr6:44238000-44239000	1	1	2.55562
cicero	pos	2305594	chr6:44268000-44269000	1	1	1
cicero	pos	2305630	chr6:44304000-44305000	1	1	3.41888
cicero	pos	2305631	chr6:44305000-44306000	0	0	0
cicero	pos	2305757	chr6:44431000-44432000	0	1	0
cicero	pos	2305782	chr6:44456000-44457000	1	1	3.86168
cicero	pos	2305795	chr6:44469000-44470000	1	1	4.29464
cicero	pos	2305796	chr6:44470000-44471000	0	0	0
cicero	pos	2305801	chr6:44475000-44476000	1	1	2
cicero	pos	2305802	chr6:44476000-44477000	0	0	0
cicero	pos	2305956	chr6:44630000-44631000	1	1	3
cicero	pos	2307256	chr6:45930000-45931000	1	1	1
cicero	pos	2307368	chr6:46042000-46043000	0	1	0
cicero	pos	2307416	chr6:46090000-46091000	1	1	1
cicero	pos	2307981	chr6:46655000-46656000	0	1	0
cicero	pos	2307982	chr6:46656000-46657000	1	1	1
cicero	pos	2308003	chr6:46677000-46678000	0	1	0
cicero	pos	2309113	chr6:47787000-47788000	0	1	0
cicero	pos	2309114	chr6:47788000-47789000	0	0	0
cicero	pos	2310933	chr6:49607000-49608000	1	1	1
cicero	pos	2312142	chr6:50816000-50817000	0	1	0
cicero	pos	2313489	chr6:52163000-52164000	1	1	1
cicero	pos	2313725	chr6:52399000-52400000	0	1	0
cicero	pos	2313726	chr6:52400000-52401000	1	1	1
cicero	pos	2313733	chr6:52407000-52408000	0	1	0
cicero	pos	2313978	chr6:52652000-52653000	1	1	1
cicero	pos	2314141	chr6:52815000-52816000	1	1	2
cicero	pos	2314321	chr6:52995000-52996000	1	1	4.9375
cicero	pos	2314387	chr6:53061000-53062000	1	1	5.19454
cicero	pos	2314388	chr6:53062000-53063000	0	0	0
cicero	pos	2314497	chr6:53171000-53172000	0	1	0
cicero	pos	2314498	chr6:53172000-53173000	0	0	0
cicero	pos	2314870	chr6:53544000-53545000	1	1	1
cicero	pos	2315005	chr6:53679000-53680000	1	1	1
cicero	pos	2315051	chr6:53725000-53726000	1	1	1
cicero	pos	2315052	chr6:53726000-53727000	0	0	0
cicero	pos	2315054	chr6:53728000-53729000	0	1	0
cicero	pos	2315061	chr6:53735000-53736000	0	0	0
cicero	pos	2315312	chr6:53986000-53987000	0	1	0
cicero	pos	2315593	chr6:54267000-54268000	1	1	1
cicero	pos	2315594	chr6:54268000-54269000	0	1	0
cicero	pos	2316043	chr6:54717000-54718000	0	1	0
cicero	pos	2316044	chr6:54718000-54719000	0	1	0
cicero	pos	2317918	chr6:56592000-56593000	1	1	1
cicero	pos	2317919	chr6:56593000-56594000	0	1	0
cicero	pos	2318170	chr6:56844000-56845000	1	1	4.98937
cicero	pos	2318281	chr6:56955000-56956000	1	1	4.44607
cicero	pos	2319287	chr6:57961000-57962000	0	1	0
cicero	pos	2325208	chr6:63882000-63883000	1	1	1
cicero	pos	2325338	chr6:64012000-64013000	0	1	0
cicero	pos	2325831	chr6:64505000-64506000	1	1	2
cicero	pos	2329669	chr6:68343000-68344000	0	1	0
cicero	pos	2329670	chr6:68344000-68345000	0	0	0
cicero	pos	2331122	chr6:69796000-69797000	1	1	4
cicero	pos	2331123	chr6:69797000-69798000	1	1	2.28372
cicero	pos	2331492	chr6:70166000-70167000	0	1	0
cicero	pos	2332281	chr6:70955000-70956000	1	1	2.35219
cicero	pos	2332282	chr6:70956000-70957000	1	1	4.22721
cicero	pos	2333738	chr6:72412000-72413000	0	1	0
cicero	pos	2334455	chr6:73129000-73130000	0	1	0
cicero	pos	2334456	chr6:73130000-73131000	1	1	1
cicero	pos	2334507	chr6:73181000-73182000	0	1	0
cicero	pos	2334906	chr6:73580000-73581000	1	1	1
cicero	pos	2335001	chr6:73675000-73676000	1	1	1
cicero	pos	2335059	chr6:73733000-73734000	0	1	0
cicero	pos	2335129	chr6:73803000-73804000	1	1	1
cicero	pos	2335130	chr6:73804000-73805000	1	1	1
cicero	pos	2336556	chr6:75230000-75231000	0	1	0
cicero	pos	2336852	chr6:75526000-75527000	0	1	0
cicero	pos	2340912	chr6:79586000-79587000	0	1	0
cicero	pos	2341039	chr6:79713000-79714000	0	1	0
cicero	pos	2341103	chr6:79777000-79778000	1	1	1
cicero	pos	2341104	chr6:79778000-79779000	1	1	1
cicero	pos	2341139	chr6:79813000-79814000	1	1	1
cicero	pos	2341140	chr6:79814000-79815000	0	1	0
cicero	pos	2341195	chr6:79869000-79870000	1	1	2
cicero	pos	2341664	chr6:80338000-80339000	1	1	1
cicero	pos	2342402	chr6:81076000-81077000	0	1	0
cicero	pos	2343079	chr6:81753000-81754000	0	1	0
cicero	pos	2343080	chr6:81754000-81755000	0	0	0
cicero	pos	2344109	chr6:82783000-82784000	1	1	1
cicero	pos	2344110	chr6:82784000-82785000	1	1	1
cicero	pos	2344381	chr6:83055000-83056000	0	1	0
cicero	pos	2344383	chr6:83057000-83058000	0	1	0
cicero	pos	2344384	chr6:83058000-83059000	0	1	0
cicero	pos	2344391	chr6:83065000-83066000	1	1	2
cicero	pos	2344392	chr6:83066000-83067000	0	0	0
cicero	pos	2344393	chr6:83067000-83068000	1	1	3
cicero	pos	2344541	chr6:83215000-83216000	0	1	0
cicero	pos	2344840	chr6:83514000-83515000	0	1	0
cicero	pos	2344841	chr6:83515000-83516000	0	1	0
cicero	pos	2344862	chr6:83536000-83537000	1	1	1
cicero	pos	2344918	chr6:83592000-83593000	0	1	0
cicero	pos	2344919	chr6:83593000-83594000	1	1	1
cicero	pos	2345185	chr6:83859000-83860000	1	1	1
cicero	pos	2345554	chr6:84228000-84229000	1	1	1
cicero	pos	2345748	chr6:84422000-84423000	1	1	1
cicero	pos	2345754	chr6:84428000-84429000	0	1	0
cicero	pos	2346293	chr6:84967000-84968000	1	1	1
cicero	pos	2346452	chr6:85126000-85127000	0	1	0
cicero	pos	2346453	chr6:85127000-85128000	1	1	1
cicero	pos	2346649	chr6:85323000-85324000	1	1	3.55655
cicero	pos	2346681	chr6:85355000-85356000	0	1	0
cicero	pos	2348263	chr6:86937000-86938000	0	1	0
cicero	pos	2348405	chr6:87079000-87080000	0	0	0
cicero	pos	2348648	chr6:87322000-87323000	1	1	1
cicero	pos	2349255	chr6:87929000-87930000	1	1	1
cicero	pos	2349256	chr6:87930000-87931000	1	1	1
cicero	pos	2349791	chr6:88465000-88466000	1	1	1
cicero	pos	2349792	chr6:88466000-88467000	0	0	0
cicero	pos	2350106	chr6:88780000-88781000	0	1	0
cicero	pos	2350107	chr6:88781000-88782000	1	1	1
cicero	pos	2350694	chr6:89368000-89369000	1	1	1
cicero	pos	2350698	chr6:89372000-89373000	1	1	1
cicero	pos	2351612	chr6:90286000-90287000	0	1	0
cicero	pos	2351613	chr6:90287000-90288000	0	1	0
cicero	pos	2353970	chr6:92644000-92645000	0	1	0
cicero	pos	2354103	chr6:92777000-92778000	0	1	0
cicero	pos	2354136	chr6:92810000-92811000	0	1	0
cicero	pos	2354137	chr6:92811000-92812000	0	1	0
cicero	pos	2358223	chr6:96897000-96898000	1	1	1
cicero	pos	2358224	chr6:96898000-96899000	0	0	0
cicero	pos	2358512	chr6:97186000-97187000	0	1	0
cicero	pos	2358541	chr6:97215000-97216000	1	1	1
cicero	pos	2358720	chr6:97394000-97395000	0	1	0
cicero	pos	2358823	chr6:97497000-97498000	0	1	0
cicero	pos	2358824	chr6:97498000-97499000	1	1	1
cicero	pos	2360171	chr6:98845000-98846000	1	1	4
cicero	pos	2360172	chr6:98846000-98847000	1	1	1
cicero	pos	2360846	chr6:99520000-99521000	1	1	4.486
cicero	pos	2360847	chr6:99521000-99522000	0	0	0
cicero	pos	2361786	chr6:100460000-100461000	0	1	0
cicero	pos	2365851	chr6:104525000-104526000	0	1	0
cicero	pos	2365852	chr6:104526000-104527000	1	1	1
cicero	pos	2366009	chr6:104683000-104684000	0	0	0
cicero	pos	2366729	chr6:105403000-105404000	1	1	2
cicero	pos	2367686	chr6:106360000-106361000	0	1	0
cicero	pos	2367892	chr6:106566000-106567000	0	1	0
cicero	pos	2368305	chr6:106979000-106980000	1	1	3.4208
cicero	pos	2368323	chr6:106997000-106998000	1	1	1
cicero	pos	2368324	chr6:106998000-106999000	0	0	0
cicero	pos	2368354	chr6:107028000-107029000	1	1	4
cicero	pos	2368440	chr6:107114000-107115000	1	1	1
cicero	pos	2368644	chr6:107318000-107319000	0	0	0
cicero	pos	2369306	chr6:107980000-107981000	1	1	1
cicero	pos	2369375	chr6:108049000-108050000	0	1	0
cicero	pos	2369376	chr6:108050000-108051000	1	1	1
cicero	pos	2369441	chr6:108115000-108116000	1	1	2
cicero	pos	2369442	chr6:108116000-108117000	0	0	0
cicero	pos	2370161	chr6:108835000-108836000	1	1	2
cicero	pos	2371031	chr6:109705000-109706000	0	1	0
cicero	pos	2372585	chr6:111259000-111260000	1	1	5.3553
cicero	pos	2373047	chr6:111721000-111722000	0	0	0
cicero	pos	2373048	chr6:111722000-111723000	1	1	3
cicero	pos	2373369	chr6:112043000-112044000	1	1	2
cicero	pos	2373489	chr6:112163000-112164000	1	1	3.47507
cicero	pos	2373622	chr6:112296000-112297000	0	1	0
cicero	pos	2373663	chr6:112337000-112338000	1	1	2
cicero	pos	2375205	chr6:113879000-113880000	0	1	0
cicero	pos	2375434	chr6:114108000-114109000	1	1	1
cicero	pos	2377222	chr6:115896000-115897000	1	1	2.19269
cicero	pos	2377336	chr6:116010000-116011000	1	1	1
cicero	pos	2377337	chr6:116011000-116012000	0	1	0
cicero	pos	2377438	chr6:116112000-116113000	1	1	1
cicero	pos	2377594	chr6:116268000-116269000	1	1	1
cicero	pos	2378298	chr6:116972000-116973000	0	1	0
cicero	pos	2379944	chr6:118618000-118619000	1	1	3.1079
cicero	pos	2379945	chr6:118619000-118620000	1	1	1
cicero	pos	2380126	chr6:118800000-118801000	0	1	0
cicero	pos	2380455	chr6:119129000-119130000	0	0	0
cicero	pos	2381068	chr6:119742000-119743000	1	1	1
cicero	pos	2381704	chr6:120378000-120379000	1	1	1
cicero	pos	2382152	chr6:120826000-120827000	0	1	0
cicero	pos	2383707	chr6:122381000-122382000	1	1	2
cicero	pos	2383817	chr6:122491000-122492000	1	1	1
cicero	pos	2383818	chr6:122492000-122493000	0	1	0
cicero	pos	2383856	chr6:122530000-122531000	1	1	1
cicero	pos	2384195	chr6:122869000-122870000	0	1	0
cicero	pos	2385128	chr6:123802000-123803000	0	1	0
cicero	pos	2386121	chr6:124795000-124796000	1	1	2
cicero	pos	2386122	chr6:124796000-124797000	0	1	0
cicero	pos	2386640	chr6:125314000-125315000	1	1	1
cicero	pos	2387117	chr6:125791000-125792000	1	1	1
cicero	pos	2387184	chr6:125858000-125859000	1	1	1
cicero	pos	2387185	chr6:125859000-125860000	0	0	0
cicero	pos	2387232	chr6:125906000-125907000	1	1	1
cicero	pos	2387282	chr6:125956000-125957000	1	1	6
cicero	pos	2387322	chr6:125996000-125997000	1	1	1
cicero	pos	2387687	chr6:126361000-126362000	1	1	2.64095
cicero	pos	2388130	chr6:126804000-126805000	0	1	0
cicero	pos	2388592	chr6:127266000-127267000	1	1	1
cicero	pos	2388790	chr6:127464000-127465000	0	1	0
cicero	pos	2388791	chr6:127465000-127466000	1	1	1
cicero	pos	2388842	chr6:127516000-127517000	1	1	7
cicero	pos	2388843	chr6:127517000-127518000	0	1	0
cicero	pos	2389016	chr6:127690000-127691000	0	1	0
cicero	pos	2390057	chr6:128731000-128732000	0	1	0
cicero	pos	2390578	chr6:129252000-129253000	1	1	1
cicero	pos	2391101	chr6:129775000-129776000	0	0	0
cicero	pos	2391347	chr6:130021000-130022000	0	0	0
cicero	pos	2391619	chr6:130293000-130294000	0	1	0
cicero	pos	2391620	chr6:130294000-130295000	0	0	0
cicero	pos	2391691	chr6:130365000-130366000	1	1	3
cicero	pos	2392198	chr6:130872000-130873000	0	1	0
cicero	pos	2392785	chr6:131459000-131460000	0	1	0
cicero	pos	2392786	chr6:131460000-131461000	1	1	1
cicero	pos	2392845	chr6:131519000-131520000	1	1	3.02254
cicero	pos	2392954	chr6:131628000-131629000	1	1	4.67009
cicero	pos	2393020	chr6:131694000-131695000	1	1	1
cicero	pos	2393021	chr6:131695000-131696000	0	1	0
cicero	pos	2393236	chr6:131910000-131911000	0	1	0
cicero	pos	2393249	chr6:131923000-131924000	1	1	1
cicero	pos	2393250	chr6:131924000-131925000	0	1	0
cicero	pos	2393251	chr6:131925000-131926000	0	1	0
cicero	pos	2393605	chr6:132279000-132280000	1	1	1
cicero	pos	2393606	chr6:132280000-132281000	0	1	0
cicero	pos	2394149	chr6:132823000-132824000	0	1	0
cicero	pos	2394263	chr6:132937000-132938000	1	1	1
cicero	pos	2395143	chr6:133817000-133818000	0	1	0
cicero	pos	2395242	chr6:133916000-133917000	1	1	1
cicero	pos	2395247	chr6:133921000-133922000	1	1	2
cicero	pos	2395389	chr6:134063000-134064000	1	1	1
cicero	pos	2395390	chr6:134064000-134065000	0	0	0
cicero	pos	2395437	chr6:134111000-134112000	0	1	0
cicero	pos	2395499	chr6:134173000-134174000	1	1	1
cicero	pos	2395500	chr6:134174000-134175000	1	1	3
cicero	pos	2395966	chr6:134640000-134641000	1	1	1
cicero	pos	2395967	chr6:134641000-134642000	0	0	0
cicero	pos	2396148	chr6:134822000-134823000	0	1	0
cicero	pos	2396149	chr6:134823000-134824000	0	1	0
cicero	pos	2396488	chr6:135162000-135163000	0	1	0
cicero	pos	2396489	chr6:135163000-135164000	0	1	0
cicero	pos	2397235	chr6:135909000-135910000	0	1	0
cicero	pos	2397236	chr6:135910000-135911000	0	1	0
cicero	pos	2397358	chr6:136032000-136033000	0	1	0
cicero	pos	2397552	chr6:136226000-136227000	1	1	2.24501
cicero	pos	2397643	chr6:136317000-136318000	1	1	2.37978
cicero	pos	2397873	chr6:136547000-136548000	0	1	0
cicero	pos	2397876	chr6:136550000-136551000	1	1	3.76522
cicero	pos	2397934	chr6:136608000-136609000	1	1	1
cicero	pos	2398148	chr6:136822000-136823000	0	1	0
cicero	pos	2398149	chr6:136823000-136824000	1	1	1
cicero	pos	2398172	chr6:136846000-136847000	0	1	0
cicero	pos	2398597	chr6:137271000-137272000	0	1	0
cicero	pos	2399031	chr6:137705000-137706000	1	1	1
cicero	pos	2399126	chr6:137800000-137801000	0	1	0
cicero	pos	2399327	chr6:138001000-138002000	1	1	1
cicero	pos	2399328	chr6:138002000-138003000	1	1	3.80695
cicero	pos	2399332	chr6:138006000-138007000	0	0	0
cicero	pos	2399333	chr6:138007000-138008000	1	1	1
cicero	pos	2399435	chr6:138109000-138110000	0	1	0
cicero	pos	2399914	chr6:138588000-138589000	1	1	1
cicero	pos	2399915	chr6:138589000-138590000	1	1	1
cicero	pos	2399916	chr6:138590000-138591000	0	1	0
cicero	pos	2399917	chr6:138591000-138592000	0	1	0
cicero	pos	2400018	chr6:138692000-138693000	1	1	5.16361
cicero	pos	2400314	chr6:138988000-138989000	1	1	4.61191
cicero	pos	2400576	chr6:139250000-139251000	0	1	0
cicero	pos	2402888	chr6:141562000-141563000	0	0	0
cicero	pos	2402889	chr6:141563000-141564000	1	1	1
cicero	pos	2403315	chr6:141989000-141990000	0	1	0
cicero	pos	2404753	chr6:143427000-143428000	0	1	0
cicero	pos	2404901	chr6:143575000-143576000	1	1	1
cicero	pos	2405339	chr6:144013000-144014000	0	1	0
cicero	pos	2405542	chr6:144216000-144217000	1	1	3.9168
cicero	pos	2406960	chr6:145634000-145635000	0	1	0
cicero	pos	2409470	chr6:148144000-148145000	0	0	0
cicero	pos	2409471	chr6:148145000-148146000	0	1	0
cicero	pos	2409790	chr6:148464000-148465000	1	1	1
cicero	pos	2409791	chr6:148465000-148466000	0	1	0
cicero	pos	2409885	chr6:148559000-148560000	1	1	3.16182
cicero	pos	2409886	chr6:148560000-148561000	0	1	0
cicero	pos	2410352	chr6:149026000-149027000	0	1	0
cicero	pos	2410408	chr6:149082000-149083000	0	1	0
cicero	pos	2410872	chr6:149546000-149547000	1	1	1
cicero	pos	2410886	chr6:149560000-149561000	0	1	0
cicero	pos	2410891	chr6:149565000-149566000	1	1	4.55342
cicero	pos	2411049	chr6:149723000-149724000	0	1	0
cicero	pos	2411050	chr6:149724000-149725000	0	1	0
cicero	pos	2411252	chr6:149926000-149927000	1	1	2
cicero	pos	2411255	chr6:149929000-149930000	1	1	2
cicero	pos	2411397	chr6:150071000-150072000	1	1	5.13175
cicero	pos	2411406	chr6:150080000-150081000	1	1	2
cicero	pos	2411721	chr6:150395000-150396000	0	1	0
cicero	pos	2412011	chr6:150685000-150686000	1	1	1
cicero	pos	2412012	chr6:150686000-150687000	0	1	0
cicero	pos	2412143	chr6:150817000-150818000	0	0	0
cicero	pos	2412144	chr6:150818000-150819000	0	1	0
cicero	pos	2412340	chr6:151014000-151015000	0	0	0
cicero	pos	2412650	chr6:151324000-151325000	1	1	2
cicero	pos	2412660	chr6:151334000-151335000	0	0	0
cicero	pos	2412661	chr6:151335000-151336000	0	1	0
cicero	pos	2412802	chr6:151476000-151477000	0	1	0
cicero	pos	2413001	chr6:151675000-151676000	1	1	1
cicero	pos	2413002	chr6:151676000-151677000	0	0	0
cicero	pos	2413090	chr6:151764000-151765000	1	1	1
cicero	pos	2413878	chr6:152552000-152553000	0	1	0
cicero	pos	2414557	chr6:153231000-153232000	0	1	0
cicero	pos	2415273	chr6:153947000-153948000	0	1	0
cicero	pos	2415274	chr6:153948000-153949000	0	1	0
cicero	pos	2416001	chr6:154675000-154676000	1	1	1
cicero	pos	2416059	chr6:154733000-154734000	1	1	11.5326
cicero	pos	2416594	chr6:155268000-155269000	1	1	2
cicero	pos	2417890	chr6:156564000-156565000	1	1	1
cicero	pos	2418360	chr6:157034000-157035000	0	1	0
cicero	pos	2418993	chr6:157667000-157668000	0	1	0
cicero	pos	2419082	chr6:157756000-157757000	0	1	0
cicero	pos	2419199	chr6:157873000-157874000	1	1	2.80932
cicero	pos	2419200	chr6:157874000-157875000	1	1	1
cicero	pos	2419352	chr6:158026000-158027000	1	1	3.73752
cicero	pos	2419546	chr6:158220000-158221000	0	1	0
cicero	pos	2419547	chr6:158221000-158222000	1	1	1
cicero	pos	2420030	chr6:158704000-158705000	1	1	4.8094
cicero	pos	2420368	chr6:159042000-159043000	1	1	2.4516
cicero	pos	2420430	chr6:159104000-159105000	1	1	1
cicero	pos	2420460	chr6:159134000-159135000	1	1	1
cicero	pos	2420461	chr6:159135000-159136000	1	1	1
cicero	pos	2420477	chr6:159151000-159152000	1	1	1
