peak	degree	kcore	n_cliques	n_modules	types	genes	states
chr1:156788831-156789079	1	1	0	0	distal	.	.
chr1:156798598-156798798	3	1	0	0	distal	.	.
chr1:156860172-156860538	2	1	0	0	distal	.	.
chr1:156868781-156869003	3	1	0	0	distal	.	.
chr1:156892353-156892568	2	1	0	0	distal	.	.
chr1:156910331-156910509	1	1	0	0	distal	.	.
chr1:156920415-156920858	2	1	0	0	proximal	LRRC71	.
chr1:156927445-156927760	4	1	0	0	distal	.	.
chr1:156927842-156928031	1	1	0	0	distal	.	.
chr1:156971531-156971815	2	1	0	0	distal	.	.
chr1:157035214-157035364	2	1	0	0	distal	.	.
chr1:157045713-157046421	2	1	0	0	proximal	ARHGEF11	.
chr1:157060255-157060413	2	1	0	0	distal	.	.
chr1:157090028-157090359	2	1	0	0	distal	.	.
chr1:157138227-157138918	2	1	0	0	proximal	ETV3	.
chr1:157156131-157156465	1	1	0	0	distal	.	.
chr1:15716027-15716177	3	2	1	1	distal	.	.
chr1:157163759-157163944	1	1	0	0	distal	.	.
chr1:157171935-157172254	1	1	0	0	proximal	ENSG00000290592	.
chr1:157239005-157239169	1	1	0	0	distal	.	.
chr1:1574533-1575098	2	1	0	0	proximal	ENSG00000215014,SSU72	.
chr1:157489407-157489649	1	1	0	0	distal	.	.
chr1:157505743-157505922	1	1	0	0	distal	.	.
chr1:157551147-157551297	1	1	0	0	distal	.	.
chr1:15758654-15759012	1	1	0	0	distal	.	.
chr1:157669120-157669372	1	1	0	0	distal	.	.
chr1:15796059-15796209	2	1	0	0	distal	.	.
chr1:15800336-15800580	1	1	0	0	distal	.	.
chr1:158113555-158114029	1	1	0	0	distal	.	.
chr1:15816019-15816169	1	1	0	0	distal	.	.
chr1:158203832-158204026	1	1	0	0	proximal	ENSG00000176320	.
chr1:15835541-15836184	1	1	0	0	proximal	SPEN	.
chr1:15886224-15886603	2	1	0	0	distal	.	.
chr1:159204712-159204892	1	1	0	0	distal	.	.
chr1:159780693-159780998	1	1	0	0	proximal	DUSP23	.
chr1:159924666-159924884	1	1	0	0	proximal	TAGLN2	.
chr1:159925481-159925716	2	1	0	0	proximal	TAGLN2	.
chr1:159945435-159946126	2	1	0	0	proximal	IGSF9	.
chr1:160031234-160031437	1	1	0	0	proximal	PIGM	.
chr1:160058139-160058305	1	1	0	0	distal	.	.
chr1:160193163-160193546	1	1	0	0	distal	.	.
chr1:160205530-160205891	1	1	0	0	proximal	PEA15	.
chr1:160251978-160252128	1	1	0	0	distal	.	.
chr1:16026774-16026947	3	1	0	0	distal	.	.
chr1:16032872-16033127	3	1	0	0	distal	.	.
chr1:160401276-160401462	1	1	0	0	proximal	VANGL2	.
chr1:16048552-16049148	2	1	0	0	distal	.	.
chr1:160493946-160494096	1	1	0	0	distal	.	.
chr1:160675698-160675848	1	1	0	0	distal	.	.
chr1:16073053-16073375	2	2	0	0	proximal	FAM131C	.
chr1:16073489-16073783	2	2	1	1	proximal	FAM131C	.
chr1:16078983-16079159	5	2	1	1	distal	.	.
chr1:160796081-160796231	1	1	0	0	proximal	LY9	.
chr1:160830611-160830841	2	1	0	0	distal	.	.
chr1:160951486-160951710	5	2	2	2	distal	.	.
chr1:160979657-160979844	1	1	0	0	distal	.	.
chr1:160990356-160990506	2	1	0	0	distal	.	.
chr1:161020690-161021035	1	1	0	0	proximal	F11R	.
chr1:161021094-161021565	4	1	0	0	proximal	F11R	.
chr1:161045185-161045397	2	1	0	0	proximal	ENSG00000289121,USF1	.
chr1:161045567-161046095	1	1	0	0	proximal	ENSG00000289121,USF1	.
chr1:161046191-161046341	1	1	0	0	proximal	ENSG00000289121,USF1	.
chr1:161067646-161067831	2	1	0	0	distal	.	.
chr1:161073576-161073953	1	1	0	0	distal	.	.
chr1:161097715-161098079	1	1	0	0	proximal	KLHDC9	.
chr1:161124634-161124784	1	1	0	0	distal	.	.
chr1:161153685-161154589	1	1	0	0	distal	.	.
chr1:161159293-161159790	1	1	0	0	proximal	ENSG00000224985,USP21	.
chr1:161166991-161167156	3	2	1	1	proximal	ENSG00000290115	.
chr1:161176937-161177119	2	2	1	1	proximal	B4GALT3	.
chr1:161177184-161177889	1	1	0	0	proximal	B4GALT3	.
chr1:161192508-161192965	1	1	0	0	distal	.	.
chr1:161198575-161198725	1	1	0	0	proximal	ADAMTS4	.
chr1:161201697-161202519	2	1	0	0	distal	.	.
chr1:161209873-161210120	2	1	0	0	distal	.	.
chr1:161225650-161226434	1	1	0	0	proximal	TOMM40L	.
chr1:161291566-161291809	1	1	0	0	distal	.	.
chr1:161306203-161306545	1	1	0	0	distal	.	.
chr1:161314195-161314466	2	1	0	0	proximal	SDHC	.
chr1:161314525-161314734	1	1	0	0	proximal	SDHC	.
chr1:161314804-161314960	1	1	0	0	proximal	SDHC	.
chr1:161356253-161356403	4	1	0	0	distal	.	.
chr1:161389656-161390374	3	2	1	1	proximal	ENSG00000289141	.
chr1:161427677-161427856	5	2	1	1	distal	.	.
chr1:161428021-161428171	1	1	0	0	distal	.	.
chr1:161443719-161443992	3	1	0	0	distal	.	.
chr1:161444839-161445143	1	1	0	0	distal	.	.
chr1:161453938-161454333	1	1	0	0	distal	.	.
chr1:161458504-161458801	1	1	0	0	distal	.	.
chr1:161459367-161459523	1	1	0	0	distal	.	.
chr1:16146094-16146582	2	1	0	0	distal	.	.
chr1:161501122-161501272	2	1	0	0	distal	.	.
chr1:1615057-1615618	5	2	1	1	proximal	ENSG00000272106,MIB2	.
chr1:161523624-161523975	2	1	0	0	proximal	HSPA6	.
chr1:161530043-161530473	2	1	0	0	distal	.	.
chr1:161530793-161531326	2	1	0	0	distal	.	.
chr1:161539837-161540497	1	1	0	0	distal	.	.
chr1:1615689-1615888	4	2	1	1	proximal	ENSG00000272106,MIB2	.
chr1:161589774-161589924	1	1	0	0	distal	.	.
chr1:16167966-16168116	1	1	0	0	distal	.	.
chr1:161749370-161750469	2	1	0	0	proximal	DUSP12	.
chr1:161764938-161765167	1	1	0	0	distal	.	.
chr1:161765296-161765522	1	1	0	0	proximal	ATF6,ATF6-DT	.
chr1:161766079-161766518	1	1	0	0	proximal	ATF6,ATF6-DT	.
chr1:161887283-161887433	2	1	0	0	distal	.	.
chr1:162023543-162024080	1	1	0	0	proximal	OLFML2B	.
chr1:16206455-16207223	1	1	0	0	distal	.	.
chr1:162117859-162118009	1	1	0	0	distal	.	.
chr1:162145991-162146213	1	1	0	0	distal	.	.
chr1:16216294-16216534	1	1	0	0	distal	.	.
chr1:162384000-162384193	1	1	0	0	distal	.	.
chr1:162445533-162445725	1	1	0	0	distal	.	.
chr1:162497691-162498092	1	1	0	0	proximal	UHMK1	.
chr1:16352190-16352892	2	2	1	1	proximal	FBXO42,SZRD1	.
chr1:16367374-16367806	1	1	0	0	distal	.	.
chr1:1637625-1637775	3	2	0	0	distal	.	.
chr1:16408845-16409049	1	1	0	0	distal	.	.
chr1:16440517-16441002	4	2	2	2	proximal	NECAP2	.
chr1:164635232-164635432	1	1	0	0	distal	.	.
chr1:16499041-16499829	4	2	1	1	proximal	CROCCP3	.
chr1:165235340-165235719	1	1	0	0	distal	.	.
chr1:165254673-165254823	1	1	0	0	distal	.	.
chr1:165258090-165258240	2	1	0	0	distal	.	.
chr1:16535016-16535440	2	1	0	0	proximal	LINC01783	.
chr1:16545794-16546106	2	1	0	0	distal	.	.
chr1:16561201-16561351	1	1	0	0	distal	.	.
chr1:16565386-16565595	1	1	0	0	distal	.	.
chr1:165827394-165828172	1	1	0	0	proximal	TMCO1,UCK2	.
chr1:16612646-16613120	1	1	0	0	proximal	NBPF1	.
chr1:16613237-16613749	3	2	1	1	proximal	NBPF1	.
chr1:16620714-16621488	2	2	0	0	distal	.	.
chr1:16625013-16625187	2	1	0	0	distal	.	.
chr1:16644312-16644483	1	1	0	0	proximal	CROCCP2	.
chr1:16644569-16645152	1	1	0	0	proximal	CROCCP2	.
chr1:1666367-1666517	1	1	0	0	distal	.	.
chr1:16677983-16678420	2	1	0	0	distal	.	.
chr1:166875921-166876595	2	1	0	0	proximal	TADA1	.
chr1:167035015-167035247	1	1	0	0	distal	.	.
chr1:167052078-167052292	1	1	0	0	proximal	ENSG00000227907	.
chr1:16727234-16727720	1	1	0	0	distal	.	.
chr1:167442222-167442372	2	1	0	0	distal	.	.
chr1:167482705-167482855	2	1	0	0	distal	.	.
chr1:167495458-167495608	1	1	0	0	distal	.	.
chr1:167553395-167553943	1	1	0	0	proximal	CREG1	.
chr1:167687997-167688206	1	1	0	0	distal	.	.
chr1:167714259-167715125	1	1	0	0	distal	.	.
chr1:167721591-167722049	1	1	0	0	proximal	MPZL1	.
chr1:167784230-167784380	1	1	0	0	distal	.	.
chr1:167820101-167820460	1	1	0	0	proximal	ENSG00000232194	.
chr1:167843451-167843601	2	1	0	0	distal	.	.
chr1:167916038-167916339	1	1	0	0	distal	.	.
chr1:168098459-168098729	1	1	0	0	distal	.	.
chr1:168136056-168136789	1	1	0	0	distal	.	.
chr1:168178568-168179514	1	1	0	0	proximal	TIPRL	.
chr1:168249540-168249828	1	1	0	0	distal	.	.
chr1:16859015-16859165	3	2	1	1	distal	.	.
chr1:168603510-168603813	1	1	0	0	distal	.	.
chr1:16869120-16869281	1	1	0	0	distal	.	.
chr1:168888322-168888671	1	1	0	0	distal	.	.
chr1:168932423-168932630	1	1	0	0	distal	.	.
chr1:16896104-16896935	1	1	0	0	distal	.	.
chr1:16904069-16904219	1	1	0	0	proximal	ENSG00000272426	.
chr1:16904799-16905292	1	1	0	0	proximal	ENSG00000272426,ENSG00000290122	.
chr1:169105637-169106131	1	1	0	0	proximal	ATP1B1	.
chr1:16913712-16914275	1	1	0	0	distal	.	.
chr1:169171813-169172107	1	1	0	0	distal	.	.
chr1:1692299-1693255	1	1	0	0	proximal	SLC35E2B	.
chr1:169367306-169367456	1	1	0	0	proximal	BLZF1,NME7	.
chr1:169367701-169368031	1	1	0	0	proximal	BLZF1,NME7	.
chr1:16939425-16939656	1	1	0	0	distal	.	.
chr1:169485464-169486306	2	1	0	0	proximal	ENSG00000213062,SLC19A2	.
chr1:16960690-16961245	2	1	0	0	distal	.	.
chr1:169794573-169795044	1	1	0	0	proximal	METTL18	.
chr1:169809730-169809880	1	1	0	0	distal	.	.
chr1:169893559-169894437	1	1	0	0	proximal	SCYL3	.
chr1:170284394-170284544	1	1	0	0	proximal	LINC01142	.
chr1:17034417-17034567	1	1	0	0	distal	.	.
chr1:170531798-170532721	2	1	0	0	proximal	GORAB,GORAB-AS1	.
chr1:17053786-17054374	1	1	0	0	proximal	SDHB	.
chr1:171404175-171404325	1	1	0	0	distal	.	.
chr1:171485758-171486439	3	1	0	0	proximal	PRRC2C	.
chr1:171557363-171557702	1	1	0	0	distal	.	.
chr1:171644982-171645477	1	1	0	0	distal	.	.
chr1:171696586-171696741	1	1	0	0	distal	.	.
chr1:171741922-171742189	2	1	0	0	proximal	VAMP4	.
chr1:171781116-171781959	1	1	0	0	proximal	METTL13	.
chr1:171870532-171870786	1	1	0	0	distal	.	.
chr1:172056277-172056427	1	1	0	0	distal	.	.
chr1:17207068-17207257	1	1	0	0	distal	.	.
chr1:172359810-172359980	1	1	0	0	distal	.	.
chr1:172443644-172444290	1	1	0	0	proximal	PIGC	.
chr1:172466957-172467162	1	1	0	0	distal	.	.
chr1:172546994-172547144	1	1	0	0	distal	.	.
chr1:17265267-17265494	1	1	0	0	distal	.	.
chr1:172742689-172742853	1	1	0	0	distal	.	.
chr1:17274311-17274502	4	2	1	1	distal	.	.
chr1:173338057-173338274	1	1	0	0	distal	.	.
chr1:173476678-173477589	1	1	0	0	proximal	PRDX6	.
chr1:17359246-17359396	1	1	0	0	distal	.	.
chr1:174114859-174115124	1	1	0	0	distal	.	.
chr1:17437612-17437762	2	2	1	1	distal	.	.
chr1:174883537-174883845	1	1	0	0	distal	.	.
chr1:175029800-175030267	1	1	0	0	distal	.	.
chr1:175319722-175320128	1	1	0	0	distal	.	.
chr1:1758986-1759136	3	3	1	1	distal	.	.
chr1:1778315-1778531	1	1	0	0	distal	.	.
chr1:1778817-1779302	1	1	0	0	distal	.	.
chr1:178374228-178374454	3	1	0	0	distal	.	.
chr1:178476928-178477078	1	1	0	0	distal	.	.
chr1:178542547-178543243	1	1	0	0	proximal	C1orf220	.
chr1:178724821-178725584	2	1	0	0	proximal	RALGPS2	.
chr1:178725794-178726064	1	1	0	0	proximal	RALGPS2,RALGPS2-AS1	.
chr1:178726299-178726488	1	1	0	0	proximal	RALGPS2-AS1	.
chr1:178768718-178768868	1	1	0	0	distal	.	.
chr1:178866611-178866793	1	1	0	0	distal	.	.
chr1:178946045-178946218	2	1	0	0	distal	.	.
chr1:178985323-178985545	2	1	0	0	distal	.	.
chr1:179081861-179082155	1	1	0	0	proximal	TOR3A	.
chr1:179193921-179194109	2	1	0	0	distal	.	.
chr1:179228979-179229192	1	1	0	0	proximal	ABL2	.
chr1:179229621-179230162	2	1	0	0	proximal	ABL2	.
chr1:179246705-179246954	1	1	0	0	distal	.	.
chr1:179293504-179293902	2	1	0	0	proximal	SOAT1	.
chr1:179586188-179586873	2	1	0	0	distal	.	.
chr1:179814851-179815123	1	1	0	0	distal	.	.
chr1:179881976-179883336	1	1	0	0	proximal	ENSG00000272906,TOR1AIP1	.
chr1:179938825-179939193	1	1	0	0	distal	.	.
chr1:179997374-179997524	1	1	0	0	distal	.	.
chr1:180042427-180042577	1	1	0	0	distal	.	.
chr1:180154417-180155001	2	1	0	0	proximal	QSOX1	.
chr1:180229611-180230446	1	1	0	0	proximal	LHX4	.
chr1:180712-181039	1	1	0	0	distal	.	.
chr1:180785285-180785479	1	1	0	0	distal	.	.
chr1:180875233-180875388	1	1	0	0	distal	.	.
chr1:181105049-181105594	1	1	0	0	distal	.	.
chr1:181135495-181135659	1	1	0	0	distal	.	.
chr1:181575181-181575331	1	1	0	0	distal	.	.
chr1:181601062-181601238	1	1	0	0	distal	.	.
chr1:181937132-181937474	1	1	0	0	distal	.	.
chr1:182084982-182085174	2	1	0	0	distal	.	.
chr1:182226101-182226260	1	1	0	0	distal	.	.
chr1:182493355-182493553	1	1	0	0	distal	.	.
chr1:182604105-182604587	1	1	0	0	proximal	RGS16	.
chr1:182614765-182615149	1	1	0	0	proximal	LINC01686	.
chr1:182656699-182656849	1	1	0	0	distal	.	.
chr1:1827135-1827285	1	1	0	0	distal	.	.
chr1:182782368-182782528	1	1	0	0	distal	.	.
chr1:182789283-182789531	1	1	0	0	proximal	NPL	.
chr1:182789630-182789837	1	1	0	0	proximal	NPL	.
chr1:182942112-182942414	2	1	0	0	distal	.	.
chr1:182962622-182962811	1	1	0	0	distal	.	.
chr1:183023937-183024329	2	1	0	0	proximal	LAMC1	.
chr1:183051337-183051487	1	1	0	0	distal	.	.
chr1:183103351-183103567	1	1	0	0	distal	.	.
chr1:183235406-183235829	1	1	0	0	distal	.	.
chr1:183392688-183392838	1	1	0	0	distal	.	.
chr1:183439132-183439479	1	1	0	0	distal	.	.
chr1:183623363-183623552	2	1	0	0	distal	.	.
chr1:183714737-183714920	1	1	0	0	distal	.	.
chr1:184051507-184052257	1	1	0	0	proximal	TSEN15	.
chr1:184295614-184295795	1	1	0	0	distal	.	.
chr1:184973739-184974432	1	1	0	0	proximal	NIBAN1	.
chr1:185045118-185045672	1	1	0	0	proximal	RNF2	.
chr1:185316192-185316916	2	1	0	0	proximal	IVNS1ABP	.
chr1:186016668-186016818	1	1	0	0	distal	.	.
chr1:186396281-186396431	1	1	0	0	distal	.	.
chr1:18902452-18902630	1	1	0	0	proximal	ALDH4A1	.
chr1:18902740-18903061	1	1	0	0	proximal	ALDH4A1	.
chr1:1890978-1891639	4	3	1	1	proximal	GNB1,GNB1-DT	.
chr1:18956256-18956496	1	1	0	0	proximal	IFFO2	.
chr1:189752605-189753265	1	1	0	0	distal	.	.
chr1:19011778-19011928	1	1	0	0	distal	.	.
chr1:190474704-190475154	1	1	0	0	distal	.	.
chr1:1909661-1909838	2	2	1	1	distal	.	.
chr1:1919244-1919773	2	1	0	0	proximal	TMEM52	.
chr1:19209935-19210788	2	1	0	0	proximal	EMC1-AS1,UBR4	.
chr1:19241367-19241517	1	1	0	0	distal	.	.
chr1:19252296-19252511	2	1	0	0	proximal	EMC1,MRTO4	.
chr1:192777304-192777454	1	1	0	0	distal	.	.
chr1:192820970-192821201	1	1	0	0	distal	.	.
chr1:193059232-193059704	2	1	0	0	proximal	RO60,UCHL5	.
chr1:19312016-19312355	1	1	0	0	proximal	AKR7A2,SLC66A1	.
chr1:193121642-193122551	1	1	0	0	proximal	CDC73	.
chr1:193408501-193408706	1	1	0	0	distal	.	.
chr1:1944078-1944252	2	1	0	0	distal	.	.
chr1:19460245-19460471	1	1	0	0	distal	.	.
chr1:19485147-19486095	2	1	0	0	proximal	CAPZB	.
chr1:19596833-19597484	1	1	0	0	proximal	MICOS10-DT,MICOS10-NBL1,NBL1	.
chr1:1960092-1960314	1	1	0	0	distal	.	.
chr1:19629241-19629472	2	1	0	0	distal	.	.
chr1:19653766-19654023	1	1	0	0	distal	.	.
chr1:19715587-19716052	1	1	0	0	distal	.	.
chr1:197615274-197615457	1	1	0	0	distal	.	.
chr1:19762350-19762527	1	1	0	0	distal	.	.
chr1:197793814-197793964	1	1	0	0	distal	.	.
chr1:197884683-197884833	1	1	0	0	distal	.	.
chr1:197908735-197909154	1	1	0	0	distal	.	.
chr1:198158997-198159278	1	1	0	0	distal	.	.
chr1:198282800-198282960	1	1	0	0	distal	.	.
chr1:198325252-198325402	1	1	0	0	distal	.	.
chr1:198351929-198352092	1	1	0	0	distal	.	.
chr1:19882186-19882594	1	1	0	0	proximal	OTUD3	.
chr1:19882783-19882937	1	1	0	0	proximal	OTUD3	.
chr1:19957095-19957299	1	1	0	0	distal	.	.
chr1:199973030-199973180	1	1	0	0	distal	.	.
chr1:200123152-200123302	1	1	0	0	distal	.	.
chr1:200302264-200302790	2	1	0	0	distal	.	.
chr1:200464911-200465180	1	1	0	0	distal	.	.
chr1:200506488-200506704	1	1	0	0	distal	.	.
chr1:200510220-200510415	1	1	0	0	distal	.	.
chr1:200620725-200621029	1	1	0	0	proximal	KIF14	.
chr1:200629660-200629918	1	1	0	0	distal	.	.
chr1:200669287-200670604	2	1	0	0	proximal	DDX59,DDX59-AS1	.
chr1:201023601-201023979	2	1	0	0	proximal	ENSG00000229191,KIF21B	.
chr1:201119340-201119490	1	1	0	0	distal	.	.
chr1:201127942-201128092	1	1	0	0	proximal	ASCL5	.
chr1:201154153-201154687	3	1	0	0	distal	.	.
chr1:201170665-201171383	1	1	0	0	proximal	TMEM9	.
chr1:201171461-201171648	1	1	0	0	proximal	TMEM9	.
chr1:201385378-201385528	1	1	0	0	proximal	ENSG00000286600	.
chr1:201435721-201435948	1	1	0	0	distal	.	.
chr1:201480507-201480657	1	1	0	0	distal	.	.
chr1:201482133-201482563	1	1	0	0	distal	.	.
chr1:201513027-201513242	1	1	0	0	distal	.	.
chr1:201530864-201531072	1	1	0	0	distal	.	.
chr1:201539723-201539957	2	1	0	0	proximal	NAV1	.
chr1:201554084-201554373	1	1	0	0	distal	.	.
chr1:201648089-201648709	3	1	0	0	distal	.	.
chr1:201676352-201676564	1	1	0	0	distal	.	.
chr1:201704188-201704457	1	1	0	0	distal	.	.
chr1:201709576-201709726	1	1	0	0	distal	.	.
chr1:201713532-201713746	1	1	0	0	distal	.	.
chr1:201793092-201793374	1	1	0	0	distal	.	.
chr1:201828904-201829851	1	1	0	0	proximal	IPO9,IPO9-AS1	.
chr1:201954802-201955784	3	1	0	0	proximal	TIMM17A	.
chr1:201982511-201982846	2	1	0	0	proximal	RNPEP	.
chr1:201983164-201983407	3	1	0	0	proximal	RNPEP	.
chr1:202034779-202035075	1	1	0	0	distal	.	.
chr1:202046903-202047107	2	1	0	0	distal	.	.
chr1:202135304-202135489	1	1	0	0	distal	.	.
chr1:202192859-202193021	1	1	0	0	proximal	LGR6	.
chr1:202236436-202236633	1	1	0	0	distal	.	.
chr1:202237094-202237440	1	1	0	0	distal	.	.
chr1:202348397-202349129	2	1	0	0	proximal	PPP1R12B	.
chr1:202589300-202589645	1	1	0	0	distal	.	.
chr1:202614654-202615005	2	1	0	0	distal	.	.
chr1:202643435-202643896	3	1	0	0	distal	.	.
chr1:202888448-202889446	1	1	0	0	proximal	RABIF	.
chr1:202926813-202927790	2	1	0	0	distal	.	.
chr1:202958133-202958564	1	1	0	0	proximal	ADIPOR1	.
chr1:203006580-203006832	1	1	0	0	proximal	TMEM183A	.
chr1:203007091-203007502	1	1	0	0	proximal	TMEM183A	.
chr1:203007563-203007839	1	1	0	0	proximal	TMEM183A	.
chr1:203026275-203026876	2	1	0	0	proximal	PPFIA4	.
chr1:203040225-203040375	2	1	0	0	distal	.	.
chr1:203273153-203273562	1	1	0	0	proximal	CHIT1,LINC01353	.
chr1:203305033-203305756	1	1	0	0	proximal	BTG2,BTG2-DT	.
chr1:203326969-203327835	1	1	0	0	distal	.	.
chr1:203453082-203453242	2	1	0	0	distal	.	.
chr1:203487342-203488225	1	1	0	0	distal	.	.
chr1:203615036-203615246	2	1	0	0	distal	.	.
chr1:203650153-203650618	1	1	0	0	distal	.	.
chr1:203861128-203861902	1	1	0	0	proximal	SNRPE	.
chr1:203924687-203924837	1	1	0	0	distal	.	.
chr1:204073025-204073323	1	1	0	0	proximal	ENSG00000286572,SOX13	.
chr1:204080411-204080635	1	1	0	0	distal	.	.
chr1:204129119-204129348	1	1	0	0	distal	.	.
chr1:204207218-204207542	1	1	0	0	distal	.	.
chr1:204258479-204258681	2	1	0	0	distal	.	.
chr1:204309175-204309441	2	1	0	0	distal	.	.
chr1:204363530-204363907	1	1	0	0	distal	.	.
chr1:204411494-204412405	1	1	0	0	proximal	ENSG00000288934,PPP1R15B	.
chr1:204424715-204424865	1	1	0	0	distal	.	.
chr1:204431407-204431726	2	1	0	0	distal	.	.
chr1:204445940-204446109	1	1	0	0	distal	.	.
chr1:204493809-204494195	3	2	2	1	proximal	PIK3C2B	.
chr1:204494546-204494998	3	1	0	0	proximal	PIK3C2B	.
chr1:204506331-204506764	1	1	0	0	distal	.	.
chr1:204506839-204507183	2	1	0	0	distal	.	.
chr1:204585210-204585373	2	1	0	0	distal	.	.
chr1:204624109-204624400	1	1	0	0	distal	.	.
chr1:204684585-204684766	1	1	0	0	distal	.	.
chr1:204685523-204685917	3	1	0	0	proximal	LRRN2	.
chr1:204692899-204693049	1	1	0	0	distal	.	.
chr1:204763811-204764085	1	1	0	0	distal	.	.
chr1:204806961-204807420	2	2	1	1	distal	.	.
chr1:204828479-204828982	5	2	1	1	proximal	ENSG00000287197,NFASC	.
chr1:20486157-20486798	1	1	0	0	proximal	CAMK2N1,ENSG00000289402	.
chr1:204897633-204897783	1	1	0	0	distal	.	.
chr1:204935629-204935779	2	2	1	1	distal	.	.
chr1:204975784-204975934	4	2	2	1	distal	.	.
chr1:204978297-204978588	1	1	0	0	distal	.	.
chr1:2050119-2050429	2	1	0	0	proximal	PRKCZ,PRKCZ-DT	.
chr1:205141701-205141870	1	1	0	0	distal	.	.
chr1:205175482-205175650	1	1	0	0	distal	.	.
chr1:205179114-205179294	1	1	0	0	distal	.	.
chr1:205210998-205211318	4	2	1	1	proximal	DSTYK	.
chr1:205211421-205211852	3	2	1	1	proximal	DSTYK	.
chr1:205227716-205228076	2	1	0	0	proximal	TMCC2	.
chr1:205256209-205256401	2	1	0	0	distal	.	.
chr1:205284667-205284973	1	1	0	0	distal	.	.
chr1:205285733-205285883	1	1	0	0	distal	.	.
chr1:205294708-205294888	3	2	1	1	distal	.	.
chr1:205321680-205321959	3	1	0	0	proximal	NUAK2	.
chr1:205325460-205325731	3	2	1	1	distal	.	.
chr1:205430397-205430625	1	1	0	0	distal	.	.
chr1:205529038-205529314	1	1	0	0	distal	.	.
chr1:205591827-205592335	2	1	0	0	distal	.	.
chr1:205631062-205631277	1	1	0	0	proximal	ELK4	.
chr1:205648565-205648905	1	1	0	0	distal	.	.
chr1:205738286-205738440	2	2	1	1	distal	.	.
chr1:205749308-205750517	1	1	0	0	proximal	NUCKS1	.
chr1:20575254-20575504	1	1	0	0	distal	.	.
chr1:205775361-205775638	2	1	0	0	proximal	ENSG00000285521,RAB29	.
chr1:205813631-205813813	1	1	0	0	proximal	ENSG00000286619,SLC41A1	.
chr1:205961393-205961724	1	1	0	0	distal	.	.
chr1:20633250-20633805	1	1	0	0	proximal	PINK1	.
chr1:20633871-20634147	1	1	0	0	proximal	PINK1	.
chr1:206479589-206479780	2	1	0	0	distal	.	.
chr1:206490010-206490634	1	1	0	0	distal	.	.
chr1:206557221-206557581	1	1	0	0	distal	.	.
chr1:20661298-20661770	1	1	0	0	proximal	DDOST	.
chr1:206634380-206634553	1	1	0	0	distal	.	.
chr1:206635153-206635878	1	1	0	0	proximal	DYRK3,DYRK3-AS1	.
chr1:207050531-207050795	1	1	0	0	distal	.	.
chr1:207050888-207051151	2	1	0	0	distal	.	.
chr1:207052810-207053570	2	1	0	0	proximal	YOD1	.
chr1:207301164-207301356	2	1	0	0	distal	.	.
chr1:20743380-20743561	1	1	0	0	distal	.	.
chr1:207830937-207831087	2	1	0	0	distal	.	.
chr1:20786323-20787103	1	1	0	0	proximal	HP1BP3	.
chr1:207868647-207869020	1	1	0	0	distal	.	.
chr1:207869124-207869648	3	1	0	0	distal	.	.
chr1:2081941-2082091	2	1	0	0	distal	.	.
chr1:208244202-208244410	1	1	0	0	proximal	PLXNA2	.
chr1:209449547-209449712	1	1	0	0	distal	.	.
chr1:209602120-209602275	1	1	0	0	distal	.	.
chr1:209692984-209693163	2	2	1	1	distal	.	.
chr1:209747496-209748136	2	1	0	0	distal	.	.
chr1:209938343-209938561	1	1	0	0	distal	.	.
chr1:21022364-21022565	2	1	0	0	distal	.	.
chr1:21022698-21022860	1	1	0	0	distal	.	.
chr1:210232479-210232874	4	2	1	1	proximal	SERTAD4	.
chr1:210328644-210329187	1	1	0	0	proximal	HHAT	.
chr1:210407276-210407643	2	2	1	1	distal	.	.
chr1:210886884-210887034	1	1	0	0	distal	.	.
chr1:210970133-210970283	1	1	0	0	distal	.	.
chr1:211382569-211383275	1	1	0	0	proximal	ENSG00000287033,LINC00467	.
chr1:211413100-211413250	1	1	0	0	distal	.	.
chr1:21149582-21149768	1	1	0	0	distal	.	.
chr1:211515247-211515400	1	1	0	0	distal	.	.
chr1:211515513-211515791	2	1	0	0	distal	.	.
chr1:211578771-211579020	1	1	0	0	proximal	SLC30A1	.
chr1:211579132-211579715	1	1	0	0	proximal	SLC30A1	.
chr1:211592181-211592542	1	1	0	0	distal	.	.
chr1:21161117-21161267	1	1	0	0	distal	.	.
chr1:211630157-211630827	1	1	0	0	distal	.	.
chr1:21176506-21177228	2	1	0	0	proximal	EIF4G3,ENSG00000287192	.
chr1:211947501-211947710	1	1	0	0	distal	.	.
chr1:212129204-212129381	2	1	0	0	distal	.	.
chr1:212213691-212213929	4	2	1	1	distal	.	.
chr1:212308311-212308509	2	2	1	1	distal	.	.
chr1:21232030-21232329	3	1	0	0	distal	.	.
chr1:212368063-212368487	2	1	0	0	distal	.	.
chr1:212414463-212415145	1	1	0	0	proximal	PACC1	.
chr1:212457867-212458039	1	1	0	0	distal	.	.
chr1:212558483-212559230	3	2	1	1	proximal	ENSG00000260805,ENSG00000288007	.
chr1:212665292-212665792	2	2	1	1	proximal	LINC02773	.
chr1:212699654-212699987	1	1	0	0	proximal	BATF3	.
chr1:21270258-21270408	1	1	0	0	distal	.	.
chr1:212804959-212805109	1	1	0	0	distal	.	.
chr1:212857535-212857839	1	1	0	0	proximal	FLVCR1,FLVCR1-DT	.
